Paziente :
Esame :
Occhio : False
--------------------------------------------------------
Note : 
--------------------------------------------------------
SIM-k : 
K1 = 43,41 D @ 105°
1,37162314559824
1,37157400421592
1,37164509642984
1,37194059933858
1,37253637607598
1,37318993236912
1,37403433470792
1,37500108346462
1,37604972101238
1,37712444945334
1,3781748089593
1,37916172295483
1,38006109892066
1,38086345795615
1,38156958964702
1,38219662860756
1,3827578933315
1,38326891794489
1,38374225647078
1,38418325029652
1,38459110854837
1,38495742474257
1,38527027940448
1,3855156978589
1,38568375776536
1,38577092936044
1,38578390893327
1,3857393457468
1,38566200699149
1,38558123453457
1,38552457134369
1,38551538581452
1,38556555222983
1,38567597022589
1,38583516361036
1,38602255177202
1,38620805835844
1,3863604289924
1,38644813462633
1,38643954705226
1,38632914237965
1,38609280602846
1,38573382635837
1,38526138173709
1,38469077934268
1,38404459245473
1,38334729279294
1,3826255084611
1,38190582527465
1,38121256378121
1,38056818887844
1,379991383225
1,37949667631285
1,37909373893788
1,37878614254046
1,37857084719608
1,378437878263
1,37836919840033
1,3783399611835
1,37831938411397
1,37827373123952
1,37816920569135
1,37797723760603
1,37767814414457
1,37726557752249
1,37674963889548
1,37615578308893
1,37552378432737
1,37490315915032
1,37434623007146
1,37390183158319
1,37360831008994
1,3734869410544
1,37353956560936
1,37374455065484
1,37406124721295
1,3744315037906
1,37478715158307
1,3750566367464
1,37517406033763
1,37508504631348
1,37475540475508
1,37417419643184
1,37335544190506
1,37233892243169
1,60075763875204
1,59951816602896
1,59817019161929
1,59677271145659
1,59538859282248
1,59407659177676
1,59288750340713
1,59209166047191
1,59124304843102
1,59058738121484
1,59011586217578
1,58980467960277
1,58961525301007
1,58950057015777
1,58940677411215
1,58927122091201
1,58906110885249
1,58871249140631
1,58818820550275
1,58746414857218
1,58653340532637
1,5854063682516
1,58386646279232
1,58219464983097
1,58150781081452
1,58009484787057
1,5786563244749
1,57756771399106
1,57644053944224
1,57554536488424
1,57490214772554
1,57465035663826
1,57453390977127
1,57478696567717
1,57505627939504
1,57543760585559
1,57588451113427
1,57633940608712
1,57729739385769
1,57744099145482
1,57766279545892
1,57784412786143
1,57800347193695
1,57816692802017
1,57837717170156
1,57865115608364
1,5789993670068
1,5794235147801
1,57988951872368
1,58036913167186
1,58082584475967
1,58121593785159
1,58150304928174
1,58168042765449
1,58173570725396
1,58169216913826
1,5815861280672
1,58146840752698
1,58139744577305
1,58062272472108
1,58072099621918
1,58115536124081
1,58182497497007
1,58273350369994
1,58386001149152
1,58516048862411
1,5865730428055
1,58802285504692
1,58942891630566
1,59071206199685
1,59180524137725
1,59265647821692
1,59323720262106
1,59368860995926
1,59373233418637
1,59355608959971
1,59321605809995
1,59277810022885
1,59230806272421
1,59186879054825
1,59149335597231
1,59122828710098
1,59108257869976
1,59105356169716
1,59112678085627
1,59116724840896
1,59139104138107
1,59162241460649
1,59158870321845
1,5917633249891
1,59178801039467
1,59173581790555
1,59161546095741
1,59144777873492
1,59125945425412
1,59108209020072
1,59094773918445
1,59088304868455
1,59090848265256
1,59103329664136
1,59125550563499
1,59155741720871
1,59190845354575
1,59226370752794
1,59239630233295
1,59259153402005
1,59262333447727
1,59244471544878
1,59161871040348
1,59094666936725
1,59004451896112
1,58894866793889
1,5877090303141
1,58638905099656
1,58505339012376
1,58376284070248
1,58257029497542
1,58151241515619
1,58060626589057
1,57985787216682
1,5787852334104
1,5782880107291
1,57785149577337
1,5774247445007
1,57696120693667
1,57642521856335
1,57579534805832
1,57506845765175
1,57425795183795
1,57339075771418
1,57250494467923
1,57164421492023
1,57085939243874
1,57019273757685
1,56970027705804
1,56941096330107
1,56963258747044
1,56985481192914
1,57033865079127
1,57106633441777
1,57199904013455
1,57308409277916
1,57425763395708
1,5754486866173
1,57658580087658
1,57760471392931
1,57844867754244
1,57907529381169
1,57946055145198
1,57934926254916
1,57925087251676
1,57897255557212
1,5785721502524
1,57812057422709
1,57769786431952
1,57738351836332
1,57724849619612
1,57722470344897
1,57758882419598
1,57823221217056
1,57913535034248
1,5802533024884
1,58151065744675
1,58282408256572
1,58410381187552
1,58526668983121
1,58624790885644
1,5870112113977
1,58755219017854
1,58790150140672
1,58812312526779
1,5883687903357
1,58859730884276
1,58897835252481
1,58966010784145
1,5907560328957
1,59197290811856
1,59348323552286
1,59518486608255
1,59699071318392
1,59877692762178
1,60041272977975
1,60178014454939
1,60278937692592
1,60339233677436
1,60358617790001
1,60342287253482
1,60298912121133
1,6024022113964
1,60179241047119
1,60128415827624
1,60097981676735
1,60094663261631
1,60120841551551
1,60174503586174
1,60249657229383
1,60337445298705
1,60427369805405
1,6050917383499
1,605739816716
1,60615677993342
1,60631607233712
1,60622764501854
1,60593873810066
1,60552024928284
1,60505998215453
1,6046471971667
1,60435854310647
1,60424785772109
1,60433780448794
1,60461164395898
1,60504442312542
1,60555073335508
1,60605280035857
1,60646263019001
1,60670013595959
1,6067034038486
1,60643722324834
1,60589758510712
1,60511265480062
1,60413942848217
1,60305838104897
1,60196278118745
1,60094896943488
1,60010804261221
1,59951347703138
1,59921527094514
1,5992357691469
1,59956694799263
1,60017093848937
1,60098610716556
1,60193182847225
1,60291819321553
1,60385588568366
1,60466569895175
1,60528687622509
1,60568273172433
1,60584436494232
1,60578858045552
1,60555586578227
1,6052002587032
1,60478688918439
1,6043780271126
1,604028556516
1,60377853379259
1,60364772152091
1,6036345353787
1,60371543888242
1,60385035404857
1,60398419267867
1,60405741083573
1,60400981017198
1,60379071489527
1,60336380807034
1,60271135186842
1,60183500637679
1,75770153145106
1,75661771320633
1,75529921326737
1,753821325869
1,752277238236
1,75076839722511
1,74939384189947
1,74852935010464
1,74765109654288
1,74709236596679
1,7468540109562
1,74690096952796
1,74716644190951
1,74755656713759
1,74796099830536
1,74825740200101
1,74836479232141
1,74817440223764
1,74762855163782
1,74670601770348
1,74542612372115
1,74384674348063
1,7417519619067
1,73954902594282
1,73868598651167
1,73705989785019
1,73556493370909
1,73466588179452
1,73385398901054
1,73342375830178
1,733346673413
1,73373840976112
1,73422385856769
1,73504979942059
1,73574595449843
1,73642207053557
1,73702562017747
1,73750872259388
1,73852057946497
1,73845429724153
1,73845563843971
1,73840129952992
1,73832761165871
1,73826756045358
1,73826674926709
1,73833266946534
1,73846767957621
1,73866924258963
1,73890448713321
1,7391601354054
1,73942965522027
1,73970739151862
1,73999835221332
1,74034050841492
1,74074823803372
1,74125633185262
1,74188647747739
1,74264675220312
1,74352860285988
1,74350123090693
1,74441155428229
1,74549352672979
1,74654387337226
1,74751918235604
1,74838637210465
1,74912683362466
1,74973884797666
1,75023548283157
1,75064256551186
1,75099333684397
1,7513220355215
1,75165804487022
1,75201981865029
1,75259208462936
1,75299649496689
1,75338864135668
1,75373562960235
1,75400123312615
1,75415160736867
1,75416841745691
1,75402513956175
1,7537465055243
1,75334678219773
1,75285897158416
1,75232283459556
1,75164402493507
1,75116715465325
1,75074188177845
1,75008165764699
1,74980976937394
1,74948996618644
1,74920380538638
1,7489363882699
1,74867795900079
1,74842585255531
1,74818716972987
1,74797812394131
1,74781963945564
1,74773538032525
1,74774426526397
1,74785445483017
1,74805867162778
1,74833274253146
1,74863181217982
1,74868111586197
1,74883816942949
1,74881847712348
1,74855385985561
1,7474889512166
1,74660238271694
1,74539958049303
1,74390893714513
1,74218138862377
1,74028544132116
1,73829563177645
1,73628758363424
1,73432846608655
1,7324731435933
1,73075893680538
1,7292135023988
1,72727123281212
1,7260888632686
1,7250708571137
1,72419811860506
1,7234512562314
1,72281591474118
1,72228134611813
1,72184244447358
1,72149650303338
1,7212379079848
1,72105638828399
1,72093534318904
1,72085589032722
1,72079530300783
1,72075210854426
1,72071340494453
1,72103916707288
1,72110536435372
1,72127564664734
1,72159106409604
1,72208621935833
1,7227809250554
1,72367798751652
1,72475900058448
1,72598485626446
1,72730036018539
1,72863397770503
1,72990878266982
1,73105015158355
1,73168233980132
1,7323737117922
1,73282114974627
1,7330429470998
1,73308807248376
1,73303134889499
1,73296428605163
1,73298076806009
1,73301256018061
1,73341955374114
1,73409052107686
1,73502352850879
1,73618384707843
1,73750252259207
1,73890012694888
1,74029072519628
1,7415985348419
1,74277082906174
1,74378517586772
1,74465201845248
1,74541550915733
1,7461444901563
1,74700725044581
1,74791273679738
1,74901829641435
1,75045033562376
1,75229232474589
1,75413333900951
1,75615690624237
1,7582305756665
1,7602683667451
1,76216356934775
1,76382375393757
1,76518234939464
1,76620861650845
1,76691068819562
1,76733206423999
1,76755413394431
1,76767078895629
1,76778339597646
1,76798529029127
1,76834734986229
1,76890847666388
1,76967006978317
1,77059532876391
1,77161690651852
1,77264570741345
1,77358427118917
1,77434137770581
1,77484446600151
1,7750516376184
1,77494415892363
1,77454718321661
1,77391232491416
1,77311464932741
1,77224444120719
1,77139261624585
1,7706524479901
1,77009210281632
1,76975950142487
1,76967357187221
1,76981485147097
1,77016546094069
1,77063746073505
1,77115526976095
1,77162707225017
1,77196162868127
1,77207757531808
1,771913020477
1,77143058708692
1,77062561203423
1,76951402625349
1,768150127859
1,76660540988435
1,76497826633948
1,76336593358009
1,76186784129104
1,76057313179262
1,75955190561241
1,75884761082751
1,75847224355571
1,75840723771093
1,75860211164493
1,75898361701353
1,75946337030865
1,75994809052175
1,76035124302775
1,7606049055195
1,76066433605741
1,7605143074245
1,7601697993487
1,75967132756763
1,75908055633444
1,75846934699489
1,7579124951701
1,75747567122281
1,75720878491575
1,7571376186119
1,75726212770313
1,75755373352719
1,75795950514915
1,7584081225625
1,75881545401574
1,75909635977816
1,75917384511419
1,75898686699118
1,75849867256798
1,9916493416803
1,99094376888001
1,99013195834155
1,98924446982554
1,98832973308595
1,98744560906027
1,98665601220306
1,98637523145191
1,98592400466041
1,98569123475022
1,98567017858315
1,98582393897113
1,98608633029052
1,98636849649191
1,98656687315033
1,98656788848731
1,98630842529943
1,98569062829931
1,98467352914841
1,98325327802485
1,98146479905216
1,9793803133478
1,97672341605993
1,97397214594494
1,97287218875158
1,97080679725535
1,96883304321882
1,9674815146574
1,96609502227181
1,96500846660021
1,96417398966778
1,96373417030674
1,96324483285297
1,9630427121846
1,96259615595349
1,96209819164266
1,96155056546045
1,96096138715832
1,96119072703707
1,96032143200993
1,95979708157376
1,95948595841277
1,95942825734344
1,95963637084432
1,96011287713554
1,96079561971498
1,96160004165061
1,9624289949213
1,96315251632098
1,96367676536608
1,96393898172731
1,9639060572772
1,96358988109854
1,96307427075131
1,96244023039188
1,96181133067973
1,96130407779168
1,9610174207092
1,96101694312178
1,96010373066293
1,96056109456815
1,96145974798833
1,96252980892279
1,96367140919706
1,9647822583695
1,96576912176336
1,96656069407775
1,96711622309049
1,96742970162612
1,96752652327954
1,96746001268497
1,96730166048325
1,96712871161268
1,96723588600123
1,96723378982039
1,96738867331645
1,96773006427043
1,96827091390482
1,96901010055942
1,96994441312275
1,97103735464894
1,97228812600806
1,9736598657105
1,97511455955619
1,97660467221273
1,97790820292455
1,97933390799526
1,98059400884695
1,98124903122006
1,98199277676413
1,98225795118109
1,98214361558757
1,98166683057959
1,98088201207476
1,97987868624602
1,9787727574634
1,97769392817149
1,97676978585209
1,97610940717023
1,975785969449
1,97582418398123
1,97619304366102
1,9768064174087
1,97752839611524
1,97792801354898
1,97834790267928
1,97836239686672
1,97784285358054
1,9761043715069
1,9743829085171
1,9721588514225
1,96958480912489
